Time[s], Channel 0
0.009704958333333, 1
0.009710833333333, 0
0.009720958333333, 1
0.009726833333333, 0
0.009737000000000, 1
0.009742833333333, 0
0.009753000000000, 1
0.009758833333333, 0
0.009769000000000, 1
0.009774833333333, 0
0.009785000000000, 1
0.009790833333333, 0
0.009801000000000, 1
0.009806833333333, 0
0.009817000000000, 1
0.009822833333333, 0
0.009833000000000, 1
0.009838833333333, 0
0.009849000000000, 1
0.009854833333333, 0
0.009865000000000, 1
0.009870833333333, 0
0.009881000000000, 1
0.009886875000000, 0
0.009897000000000, 1
0.009902875000000, 0
0.009913000000000, 1
0.009918875000000, 0
0.009929000000000, 1
0.009934875000000, 0
0.009945000000000, 1
0.009958875000000, 0
0.009969000000000, 1
0.009982875000000, 0
0.009993000000000, 1
0.009998875000000, 0
0.010009000000000, 1
0.010014875000000, 0
0.010025000000000, 1
0.010038875000000, 0
0.010049000000000, 1
0.010062875000000, 0
0.010073000000000, 1
0.010078875000000, 0
0.010089000000000, 1
0.010094875000000, 0
0.010105000000000, 1
0.010110875000000, 0
0.010121000000000, 1
0.010126875000000, 0
0.010137000000000, 1
0.010142875000000, 0
0.010153041666667, 1
0.010158875000000, 0
0.010169041666667, 1
0.010174875000000, 0
0.010185041666667, 1
0.010190875000000, 0
0.010201041666667, 1
0.010206875000000, 0
0.010217041666667, 1
0.010222875000000, 0
0.010233041666667, 1
0.010238875000000, 0
0.010249041666667, 1
0.010254875000000, 0
0.010265041666667, 1
0.010270875000000, 0
0.010281041666667, 1
0.010286916666667, 0
0.010297041666667, 1
0.010302916666667, 0
0.010313041666667, 1
0.010318916666667, 0
0.010329041666667, 1
0.010334916666667, 0
0.010345041666667, 1
0.010350916666667, 0
0.010361041666667, 1
0.010374916666667, 0
0.010385041666667, 1
0.010398916666667, 0
0.010409041666667, 1
0.010414916666667, 0
0.010425041666667, 1
0.010430916666667, 0
0.010441041666667, 1
0.010454916666667, 0
0.010465041666667, 1
0.010478916666667, 0
0.010489041666667, 1
0.010494916666667, 0
0.010505041666667, 1
0.010510916666667, 0
0.010521041666667, 1
0.010526916666667, 0
0.010537041666667, 1
0.010542916666667, 0
0.010553083333333, 1
0.010558916666667, 0
0.010569083333333, 1
0.010574916666667, 0
0.010585083333333, 1
0.010590916666667, 0
0.010601083333333, 1
0.010606916666667, 0
0.010617083333333, 1
0.010622916666667, 0
0.010633083333333, 1
0.010646916666667, 0
0.010657083333333, 1
0.010662916666667, 0
0.010673083333333, 1
0.010678916666667, 0
0.010689083333333, 1
0.010702916666667, 0
0.010713083333333, 1
0.010718958333333, 0
0.010729083333333, 1
0.010742958333333, 0
0.010753083333333, 1
0.010758958333333, 0
0.010769083333333, 1
0.010782958333333, 0
0.010793083333333, 1
0.010798958333333, 0
0.010809083333333, 1
0.010814958333333, 0
0.010825083333333, 1
0.010830958333333, 0
0.010841083333333, 1
0.010854958333333, 0
0.010865083333333, 1
0.010870958333333, 0
0.010881083333333, 1
0.010886958333333, 0
0.010897083333333, 1
0.010902958333333, 0
0.010913083333333, 1
0.010918958333333, 0
0.010929083333333, 1
0.010934958333333, 0
0.010945083333333, 1
0.010958958333333, 0
0.010969125000000, 1
0.010974958333333, 0
0.010985125000000, 1
0.010990958333333, 0
0.011001125000000, 1
0.011006958333333, 0
0.011017125000000, 1
0.011022958333333, 0
0.011033125000000, 1
0.011046958333333, 0
0.011057125000000, 1
0.011070958333333, 0
0.011081125000000, 1
0.011094958333333, 0
0.011105125000000, 1
0.011119000000000, 0
0.011129125000000, 1
0.011143000000000, 0
0.011153125000000, 1
0.011167000000000, 0
0.011177125000000, 1
0.017319583333333, 0
0.017329750000000, 1
0.017335625000000, 0
0.017345750000000, 1
0.017359625000000, 0
0.017369750000000, 1
0.017383625000000, 0
0.017393750000000, 1
0.017407625000000, 0
0.017417750000000, 1
0.017431625000000, 0
0.017441750000000, 1
0.017455625000000, 0
0.017465750000000, 1
0.017479625000000, 0
0.017489750000000, 1
0.017495625000000, 0
0.017505750000000, 1
0.017511625000000, 0
0.017521750000000, 1
0.017527625000000, 0
0.017537750000000, 1
0.017543625000000, 0
0.017553750000000, 1
0.017559625000000, 0
0.017569750000000, 1
0.017575625000000, 0
0.017585791666667, 1
0.017599625000000, 0
0.017609791666667, 1
0.017623625000000, 0
0.017633791666667, 1
0.017647625000000, 0
0.017657791666667, 1
0.017663625000000, 0
0.017673791666667, 1
0.017679625000000, 0
0.017689791666667, 1
0.017695625000000, 0
0.017705791666667, 1
0.017711625000000, 0
0.017721791666667, 1
0.017727625000000, 0
0.017737791666667, 1
0.017743625000000, 0
0.017753791666667, 1
0.017759666666667, 0
0.017769791666667, 1
0.017783666666667, 0
0.017793791666667, 1
0.017799666666667, 0
0.017809791666667, 1
0.017815666666667, 0
0.017825791666667, 1
0.017831666666667, 0
0.017841791666667, 1
0.017847666666667, 0
0.017857791666667, 1
0.017863666666667, 0
0.017873791666667, 1
0.017879666666667, 0
0.017889791666667, 1
0.017895666666667, 0
0.017905791666667, 1
0.017911666666667, 0
0.017921791666667, 1
0.017927666666667, 0
0.017937791666667, 1
0.017943666666667, 0
0.017953791666667, 1
0.017959666666667, 0
0.017969791666667, 1
0.017975666666667, 0
0.017985833333333, 1
0.017991666666667, 0
0.018001833333333, 1
0.018007666666667, 0
0.018017833333333, 1
0.018023666666667, 0
0.018033833333333, 1
0.018039666666667, 0
0.018049833333333, 1
0.018055666666667, 0
0.018065833333333, 1
0.018071666666667, 0
0.018081833333333, 1
0.018087666666667, 0
0.018097833333333, 1
0.018103666666667, 0
0.018113833333333, 1
0.018119666666667, 0
0.018129833333333, 1
0.018135666666667, 0
0.018145833333333, 1
0.018151666666667, 0
0.018161833333333, 1
0.018175708333333, 0
0.018185833333333, 1
0.018191708333333, 0
0.018201833333333, 1
0.018215708333333, 0
0.018225833333333, 1
0.018231708333333, 0
0.018241833333333, 1
0.018247708333333, 0
0.018257833333333, 1
0.018263708333333, 0
0.018273833333333, 1
0.018279708333333, 0
0.018289833333333, 1
0.018295708333333, 0
0.018305833333333, 1
0.018311708333333, 0
0.018321833333333, 1
0.018327708333333, 0
0.018337833333333, 1
0.018343708333333, 0
0.018353833333333, 1
0.018359708333333, 0
0.018369833333333, 1
0.018375708333333, 0
0.018385833333333, 1
0.018391708333333, 0
0.018401833333333, 1
0.018407708333333, 0
0.018417875000000, 1
0.018431708333333, 0
0.018441875000000, 1
0.018447708333333, 0
0.018457875000000, 1
0.018463708333333, 0
0.018473875000000, 1
0.018479708333333, 0
0.018489875000000, 1
0.018495708333333, 0
0.018505875000000, 1
0.018511708333333, 0
0.018521875000000, 1
0.018527708333333, 0
0.018537875000000, 1
0.018551708333333, 0
0.018561875000000, 1
0.018567750000000, 0
0.018577875000000, 1
0.018583750000000, 0
0.018593875000000, 1
0.018599750000000, 0
0.018609875000000, 1
0.018623750000000, 0
0.018633875000000, 1
0.018639750000000, 0
0.018649875000000, 1
0.018655750000000, 0
0.018665875000000, 1
0.018671750000000, 0
0.018681875000000, 1
0.018687750000000, 0
0.018697875000000, 1
0.018703750000000, 0
0.018713875000000, 1
0.018719750000000, 0
0.018729875000000, 1
0.018735750000000, 0
0.018745875000000, 1
0.018751750000000, 0
0.018761875000000, 1
0.018767750000000, 0
0.018777875000000, 1
0.018783750000000, 0
0.018793875000000, 1
0.018799750000000, 0
0.018809875000000, 1
0.018815750000000, 0
0.018825916666667, 1
0.018831750000000, 0
0.018841916666667, 1
0.018847750000000, 0
0.018857916666667, 1
0.018863750000000, 0
0.018873916666667, 1
0.018879750000000, 0
0.018889916666667, 1
0.018895750000000, 0
0.018905916666667, 1
0.018911750000000, 0
0.018921916666667, 1
0.018927750000000, 0
0.018937916666667, 1
0.018943750000000, 0
0.018953916666667, 1
0.018959750000000, 0
0.018969916666667, 1
0.018983750000000, 0
0.018993916666667, 1
0.018999791666667, 0
0.019009916666667, 1
0.019015791666667, 0
0.019025916666667, 1
0.019031791666667, 0
0.019041916666667, 1
0.019055791666667, 0
0.019065916666667, 1
0.019071791666667, 0
0.019081916666667, 1
0.019087791666667, 0
0.019097916666667, 1
0.019103791666667, 0
0.019113916666667, 1
0.019119791666667, 0
0.019129916666667, 1
0.019135791666667, 0
0.019145916666667, 1
0.019151791666667, 0
0.019161916666667, 1
0.019167791666667, 0
0.019177916666667, 1
0.019183791666667, 0
0.019193916666667, 1
0.019199791666667, 0
0.019209916666667, 1
0.019215791666667, 0
0.019225916666667, 1
0.019231791666667, 0
0.019241958333333, 1
0.019247791666667, 0
0.019257958333333, 1
0.019263791666667, 0
0.019273958333333, 1
0.019279791666667, 0
0.019289958333333, 1
0.019295791666667, 0
0.019305958333333, 1
0.019311791666667, 0
0.019321958333333, 1
0.019327791666667, 0
0.019337958333333, 1
0.019343791666667, 0
0.019353958333333, 1
0.019359791666667, 0
0.019369958333333, 1
0.019383791666667, 0
0.019393958333333, 1
0.019399791666667, 0
0.019409958333333, 1
0.019415833333333, 0
0.019425958333333, 1
0.019431833333333, 0
0.019441958333333, 1
0.019455833333333, 0
0.019465958333333, 1
0.019471833333333, 0
0.019481958333333, 1
0.019487833333333, 0
0.019497958333333, 1
0.019503833333333, 0
0.019513958333333, 1
0.019519833333333, 0
0.019529958333333, 1
0.019535833333333, 0
0.019545958333333, 1
0.019551833333333, 0
0.019561958333333, 1
0.019567833333333, 0
0.019577958333333, 1
0.019591833333333, 0
0.019601958333333, 1
0.019607833333333, 0
0.019617958333333, 1
0.019623833333333, 0
0.019633958333333, 1
0.019647833333333, 0
0.019658000000000, 1
0.019663833333333, 0
0.019674000000000, 1
0.019679833333333, 0
0.019690000000000, 1
0.019703833333333, 0
0.019714000000000, 1
0.019719833333333, 0
0.019730000000000, 1
0.019735833333333, 0
0.019746000000000, 1
0.019751833333333, 0
0.019762000000000, 1
0.019775833333333, 0
0.019786000000000, 1
0.019791833333333, 0
0.019802000000000, 1
0.019807833333333, 0
0.019818000000000, 1
0.019823875000000, 0
0.019834000000000, 1
0.019839875000000, 0
0.019850000000000, 1
0.019863875000000, 0
0.019874000000000, 1
0.019879875000000, 0
0.019890000000000, 1
0.019895875000000, 0
0.019906000000000, 1
0.019911875000000, 0
0.019922000000000, 1
0.019927875000000, 0
0.019938000000000, 1
0.019943875000000, 0
0.019954000000000, 1
0.019959875000000, 0
0.019970000000000, 1
0.019983875000000, 0
0.019994000000000, 1
0.020007875000000, 0
0.020018000000000, 1
0.020031875000000, 0
0.020042000000000, 1
0.020055875000000, 0
0.020066000000000, 1
0.020079875000000, 0
0.020090041666667, 1
0.020103875000000, 0
0.020114041666667, 1
0.026320500000000, 0
0.026330666666667, 1
0.026336500000000, 0
0.026346666666667, 1
0.026360500000000, 0
0.026370666666667, 1
0.026384500000000, 0
0.026394666666667, 1
0.026408500000000, 0
0.026418666666667, 1
0.026432500000000, 0
0.026442666666667, 1
0.026456541666667, 0
0.026466666666667, 1
0.026480541666667, 0
0.026490666666667, 1
0.026496541666667, 0
0.026506666666667, 1
0.026512541666667, 0
0.026522666666667, 1
0.026528541666667, 0
0.026538666666667, 1
0.026544541666667, 0
0.026554666666667, 1
0.026560541666667, 0
0.026570666666667, 1
0.026576541666667, 0
0.026586666666667, 1
0.026600541666667, 0
0.026610666666667, 1
0.026624541666667, 0
0.026634666666667, 1
0.026648541666667, 0
0.026658666666667, 1
0.026664541666667, 0
0.026674666666667, 1
0.026680541666667, 0
0.026690708333333, 1
0.026696541666667, 0
0.026706708333333, 1
0.026712541666667, 0
0.026722708333333, 1
0.026728541666667, 0
0.026738708333333, 1
0.026744541666667, 0
0.026754708333333, 1
0.026760541666667, 0
0.026770708333333, 1
0.026784541666667, 0
0.026794708333333, 1
0.026800541666667, 0
0.026810708333333, 1
0.026816541666667, 0
0.026826708333333, 1
0.026832541666667, 0
0.026842708333333, 1
0.026848541666667, 0
0.026858708333333, 1
0.026864583333333, 0
0.026874708333333, 1
0.026880583333333, 0
0.026890708333333, 1
0.026896583333333, 0
0.026906708333333, 1
0.026912583333333, 0
0.026922708333333, 1
0.026928583333333, 0
0.026938708333333, 1
0.026944583333333, 0
0.026954708333333, 1
0.026960583333333, 0
0.026970708333333, 1
0.026976583333333, 0
0.026986708333333, 1
0.026992583333333, 0
0.027002708333333, 1
0.027008583333333, 0
0.027018708333333, 1
0.027024583333333, 0
0.027034708333333, 1
0.027040583333333, 0
0.027050708333333, 1
0.027056583333333, 0
0.027066708333333, 1
0.027072583333333, 0
0.027082708333333, 1
0.027088583333333, 0
0.027098708333333, 1
0.027104583333333, 0
0.027114750000000, 1
0.027128583333333, 0
0.027138750000000, 1
0.027144583333333, 0
0.027154750000000, 1
0.027160583333333, 0
0.027170750000000, 1
0.027184583333333, 0
0.027194750000000, 1
0.027208583333333, 0
0.027218750000000, 1
0.027224583333333, 0
0.027234750000000, 1
0.027240583333333, 0
0.027250750000000, 1
0.027264583333333, 0
0.027274750000000, 1
0.027280625000000, 0
0.027290750000000, 1
0.027296625000000, 0
0.027306750000000, 1
0.027312625000000, 0
0.027322750000000, 1
0.027328625000000, 0
0.027338750000000, 1
0.027344625000000, 0
0.027354750000000, 1
0.027360625000000, 0
0.027370750000000, 1
0.027376625000000, 0
0.027386750000000, 1
0.027392625000000, 0
0.027402750000000, 1
0.027408625000000, 0
0.027418750000000, 1
0.027424625000000, 0
0.027434750000000, 1
0.027440625000000, 0
0.027450750000000, 1
0.027456625000000, 0
0.027466750000000, 1
0.027472625000000, 0
0.027482750000000, 1
0.027488625000000, 0
0.027498750000000, 1
0.027504625000000, 0
0.027514791666667, 1
0.027520625000000, 0
0.027530791666667, 1
0.027544625000000, 0
0.027554791666667, 1
0.027560625000000, 0
0.027570791666667, 1
0.027576625000000, 0
0.027586791666667, 1
0.027600625000000, 0
0.027610791666667, 1
0.027624625000000, 0
0.027634791666667, 1
0.027648625000000, 0
0.027658791666667, 1
0.027664625000000, 0
0.027674791666667, 1
0.027680666666667, 0
0.027690791666667, 1
0.027696666666667, 0
0.027706791666667, 1
0.027712666666667, 0
0.027722791666667, 1
0.027728666666667, 0
0.027738791666667, 1
0.027744666666667, 0
0.027754791666667, 1
0.027760666666667, 0
0.027770791666667, 1
0.027776666666667, 0
0.027786791666667, 1
0.027792666666667, 0
0.027802791666667, 1
0.027808666666667, 0
0.027818791666667, 1
0.027824666666667, 0
0.027834791666667, 1
0.027840666666667, 0
0.027850791666667, 1
0.027856666666667, 0
0.027866791666667, 1
0.027872666666667, 0
0.027882791666667, 1
0.027888666666667, 0
0.027898791666667, 1
0.027904666666667, 0
0.027914791666667, 1
0.027920666666667, 0
0.027930833333333, 1
0.027936666666667, 0
0.027946833333333, 1
0.027960666666667, 0
0.027970833333333, 1
0.027984666666667, 0
0.027994833333333, 1
0.028000666666667, 0
0.028010833333333, 1
0.028016666666667, 0
0.028026833333333, 1
0.028040666666667, 0
0.028050833333333, 1
0.028064666666667, 0
0.028074833333333, 1
0.028080666666667, 0
0.028090833333333, 1
0.028096708333333, 0
0.028106833333333, 1
0.028112708333333, 0
0.028122833333333, 1
0.028128708333333, 0
0.028138833333333, 1
0.028144708333333, 0
0.028154833333333, 1
0.028160708333333, 0
0.028170833333333, 1
0.028176708333333, 0
0.028186833333333, 1
0.028192708333333, 0
0.028202833333333, 1
0.028208708333333, 0
0.028218833333333, 1
0.028224708333333, 0
0.028234833333333, 1
0.028240708333333, 0
0.028250833333333, 1
0.028256708333333, 0
0.028266833333333, 1
0.028272708333333, 0
0.028282833333333, 1
0.028288708333333, 0
0.028298833333333, 1
0.028304708333333, 0
0.028314833333333, 1
0.028320708333333, 0
0.028330833333333, 1
0.028336708333333, 0
0.028346833333333, 1
0.028352708333333, 0
0.028362875000000, 1
0.028376708333333, 0
0.028386875000000, 1
0.028400708333333, 0
0.028410875000000, 1
0.028416708333333, 0
0.028426875000000, 1
0.028432708333333, 0
0.028442875000000, 1
0.028456708333333, 0
0.028466875000000, 1
0.028480708333333, 0
0.028490875000000, 1
0.028496708333333, 0
0.028506875000000, 1
0.028512750000000, 0
0.028522875000000, 1
0.028528750000000, 0
0.028538875000000, 1
0.028544750000000, 0
0.028554875000000, 1
0.028560750000000, 0
0.028570875000000, 1
0.028576750000000, 0
0.028586875000000, 1
0.028592750000000, 0
0.028602875000000, 1
0.028608750000000, 0
0.028618875000000, 1
0.028624750000000, 0
0.028634875000000, 1
0.028648750000000, 0
0.028658875000000, 1
0.028664750000000, 0
0.028674875000000, 1
0.028680750000000, 0
0.028690875000000, 1
0.028704750000000, 0
0.028714875000000, 1
0.028720750000000, 0
0.028730875000000, 1
0.028744750000000, 0
0.028754916666667, 1
0.028760750000000, 0
0.028770916666667, 1
0.028784750000000, 0
0.028794916666667, 1
0.028800750000000, 0
0.028810916666667, 1
0.028816750000000, 0
0.028826916666667, 1
0.028832750000000, 0
0.028842916666667, 1
0.028856750000000, 0
0.028866916666667, 1
0.028872750000000, 0
0.028882916666667, 1
0.028888750000000, 0
0.028898916666667, 1
0.028904750000000, 0
0.028914916666667, 1
0.028920750000000, 0
0.028930916666667, 1
0.028936791666667, 0
0.028946916666667, 1
0.028960791666667, 0
0.028970916666667, 1
0.028976791666667, 0
0.028986916666667, 1
0.028992791666667, 0
0.029002916666667, 1
0.029008791666667, 0
0.029018916666667, 1
0.029024791666667, 0
0.029034916666667, 1
0.029048791666667, 0
0.029058916666667, 1
0.029072791666667, 0
0.029082916666667, 1
0.029096791666667, 0
0.029106916666667, 1
0.029120791666667, 0
0.029130916666667, 1
0.029144791666667, 0
0.029154916666667, 1
0.029168791666667, 0
0.029178916666667, 1
0.035321416666667, 0
0.035331541666667, 1
0.035337416666667, 0
0.035347541666667, 1
0.035361416666667, 0
0.035371541666667, 1
0.035385416666667, 0
0.035395583333333, 1
0.035409416666667, 0
0.035419583333333, 1
0.035433416666667, 0
0.035443583333333, 1
0.035457416666667, 0
0.035467583333333, 1
0.035481416666667, 0
0.035491583333333, 1
0.035497416666667, 0
0.035507583333333, 1
0.035513416666667, 0
0.035523583333333, 1
0.035529416666667, 0
0.035539583333333, 1
0.035545458333333, 0
0.035555583333333, 1
0.035561458333333, 0
0.035571583333333, 1
0.035577458333333, 0
0.035587583333333, 1
0.035601458333333, 0
0.035611583333333, 1
0.035625458333333, 0
0.035635583333333, 1
0.035649458333333, 0
0.035659583333333, 1
0.035665458333333, 0
0.035675583333333, 1
0.035681458333333, 0
0.035691583333333, 1
0.035697458333333, 0
0.035707583333333, 1
0.035713458333333, 0
0.035723583333333, 1
0.035729458333333, 0
0.035739583333333, 1
0.035745458333333, 0
0.035755583333333, 1
0.035761458333333, 0
0.035771583333333, 1
0.035785458333333, 0
0.035795583333333, 1
0.035801458333333, 0
0.035811625000000, 1
0.035817458333333, 0
0.035827625000000, 1
0.035833458333333, 0
0.035843625000000, 1
0.035849458333333, 0
0.035859625000000, 1
0.035865458333333, 0
0.035875625000000, 1
0.035881458333333, 0
0.035891625000000, 1
0.035897458333333, 0
0.035907625000000, 1
